Date,Open,High,Low,Close,Adj Close,Volume
2008-07-25,123.326958,124.187378,122.370934,122.877632,76.635139,7913513
2008-07-28,122.074570,122.791588,120.583176,120.697899,75.275703,6377253
2008-07-29,120.975143,122.533463,120.697899,122.045891,76.116417,6254452
2008-07-30,122.485657,123.326958,121.500954,123.193115,76.831917,6094101
2008-07-31,122.466537,123.804970,122.122368,122.351814,76.307213,6126736
2008-08-01,122.868073,123.613770,120.726578,121.070747,75.508255,5166926
2008-08-04,121.195030,122.466537,120.697899,121.950287,76.056778,6270665
2008-08-05,122.562141,123.231361,121.491394,123.202675,76.837868,7290515
2008-08-06,122.801147,123.804970,122.131927,123.479927,77.310753,6541475
2008-08-07,122.657745,124.254303,122.275337,123.374763,77.244919,6938641
2008-08-08,122.848946,124.168259,122.017204,123.145317,77.101242,8955643
2008-08-11,122.782028,122.782028,120.219887,121.032501,75.778397,7834958
2008-08-12,120.468452,120.936905,118.929253,119.713196,74.952385,7318653
2008-08-13,119.502869,121.405357,119.263863,120.267685,75.299545,6127259
2008-08-14,119.512428,122.609940,119.311661,121.357552,75.981926,7126398
2008-08-15,121.481834,121.596558,119.837479,120.803062,75.634750,5822245
2008-08-18,120.927345,121.414917,118.240921,119.110901,74.575272,6244620
2008-08-19,118.193115,119.302101,116.644356,117.170174,73.360199,9739934
2008-08-20,118.068832,118.518166,116.644356,117.122368,73.330254,7187694
2008-08-21,116.233269,118.001915,116.204590,117.581261,73.617592,6605490
2008-08-22,117.877632,119.837479,117.399620,119.435944,74.778793,6264703
2008-08-25,119.005737,119.435944,117.304016,117.456978,73.539772,6095460
2008-08-26,117.189293,117.447418,116.156792,117.112808,73.324318,6504237
2008-08-27,117.036331,119.359467,116.806885,117.954109,73.851059,6112615
2008-08-28,118.604210,119.933075,118.145317,119.101341,74.569305,5698817
2008-08-29,118.269600,118.537285,116.281075,116.376671,72.863396,7485176
2008-09-02,117.466537,118.546844,112.715103,113.202675,70.876175,12290291
2008-09-03,113.135757,113.432121,110.086044,113.135757,70.834259,11837164
2008-09-04,112.801147,113.671127,109.847038,109.942642,68.835045,10599955
2008-09-05,109.130020,110.028679,108.193115,109.302101,68.434006,9216724
2008-09-08,112.810707,113.078392,110.076485,112.131927,70.205750,10933629
2008-09-09,112.600380,112.906311,109.942642,109.980881,68.858986,8479190
2008-09-10,111.281075,114.674950,110.994263,112.848946,70.654694,12397401
2008-09-11,111.472275,114.120461,111.003822,113.957932,71.349022,10185320
2008-09-12,113.441681,114.034416,111.682602,113.738052,71.211357,6940315
2008-09-15,110.286804,113.202675,110.124283,110.124283,68.948776,10364082
2008-09-16,108.728493,112.466537,108.336517,110.946465,69.463531,14302167
2008-09-17,109.741875,110.420647,105.745697,106.567879,66.722099,12863708
2008-09-18,107.944550,113.374763,106.156792,110.057358,68.906883,16730770
2008-09-19,114.330788,118.546844,112.332695,113.623329,71.139534,15096500
2008-09-22,113.240921,114.856598,110.917786,111.099426,69.559319,9250824
2008-09-23,111.099426,112.973228,109.120461,110.286804,69.050568,8381389
2008-09-24,111.787766,112.973228,109.235184,111.338432,69.708961,6876509
2008-09-25,112.571701,116.625237,111.013382,114.827919,71.893730,6840003
2008-09-26,112.055450,115.688339,111.864243,114.168259,71.480705,4979483
2008-09-29,112.275337,113.221794,105.114723,109.426384,68.511864,10027688
2008-09-30,110.736137,111.816444,106.892921,111.816444,70.008247,19865527
2008-10-01,110.430206,111.663483,103.011475,105.286804,65.920067,13738582
2008-10-02,103.709366,105.133842,98.508606,100.133842,62.693779,11985277
2008-10-03,100.535370,106.070747,98.499046,98.891014,61.915649,10081243
2008-10-06,96.759079,98.470360,92.351814,96.195030,60.227669,12051384
2008-10-07,97.036331,98.107079,90.095604,91.443596,57.252811,11941241
2008-10-08,87.485657,93.193115,86.022942,86.567879,54.200130,18807498
2008-10-09,91.099426,91.118546,84.349907,85.086044,53.272373,22273106
2008-10-10,83.565964,87.629066,79.837479,83.891014,52.524139,25770720
2008-10-13,86.462715,89.493309,83.126198,88.154877,55.193733,17888274
2008-10-14,92.179733,94.646271,87.954109,89.483749,56.025749,15809453
2008-10-15,88.690247,91.099426,83.852776,84.407265,52.847378,11852017
2008-10-16,85.449333,87.954109,80.640533,87.495216,54.780724,17019780
2008-10-17,87.715103,91.692162,83.852776,86.787766,54.337776,15931312
2008-10-20,88.154877,89.206497,85.401527,88.441681,55.373322,10195467
2008-10-21,88.164436,88.393883,84.674950,84.952202,53.188545,10163354
2008-10-22,83.173996,83.738052,77.246651,79.923515,50.040066,14851213
2008-10-23,80.391968,82.112808,77.437859,80.640533,50.489025,12926468
2008-10-24,75.783936,80.602295,75.353729,78.460800,49.124271,12852516
2008-10-27,76.739960,80.783936,75.535370,76.156792,47.681744,11609659
2008-10-28,77.820267,83.757172,76.022942,83.441681,52.242802,14859371
2008-10-29,83.881454,86.998085,82.456978,84.321220,52.793488,13275832
2008-10-30,87.007645,88.336517,84.990440,86.701721,54.283932,12587355
2008-10-31,86.902489,90.047798,85.114723,88.881454,55.648643,10989590
2008-11-03,88.565964,90.506691,88.116638,88.604210,55.475063,8039870
2008-11-04,90.592735,90.592735,88.021034,89.292542,55.906033,10640958
2008-11-05,88.843208,89.292542,85.755257,85.984703,53.834999,9106685
2008-11-06,83.824089,84.923515,80.573616,81.405357,51.252808,13098012
2008-11-07,82.007645,82.896751,80.544930,82.476097,51.926937,8292479
2008-11-10,84.120461,84.225624,79.101341,80.181641,50.482338,10130615
2008-11-11,79.588913,80.583176,76.720840,79.101341,49.802193,10474226
2008-11-12,77.179733,78.776291,76.070747,76.233269,47.996452,11891346
2008-11-13,76.118546,80.678780,72.084129,80.506691,50.686981,15798366
2008-11-14,78.996178,81.644356,76.003822,76.797325,48.351589,12576790
2008-11-17,75.908218,76.233269,73.766731,74.072655,46.636131,10789804
2008-11-18,75.650093,77.370934,73.613770,76.558319,48.201103,13650928
2008-11-19,76.414917,77.437859,72.399620,72.629066,45.727249,13186294
2008-11-20,71.701721,74.942642,67.409180,68.585083,43.181145,18445896
2008-11-21,69.541107,73.594643,66.443596,71.586998,45.071156,20715507
2008-11-24,72.409180,78.479927,71.701721,76.376671,48.086727,15714267
2008-11-25,77.791588,78.776291,74.780113,77.103249,48.544189,13095606
2008-11-26,76.022942,78.193115,75.152962,78.078392,49.158134,8619668
2008-11-28,77.437859,78.298279,76.577438,78.011475,49.116009,4088082
2008-12-01,77.390060,77.782028,73.413002,73.518166,46.287033,10737190
2008-12-02,74.378586,76.481834,72.791588,76.328873,48.056652,9733239
2008-12-03,75.162521,77.437859,73.604210,77.122368,48.556225,10206659
2008-12-04,76.510513,77.275337,72.829826,74.034416,46.612061,11416044
2008-12-05,73.403442,77.915871,71.998085,77.045891,48.508080,11727752
2008-12-08,78.938812,82.103249,78.135757,81.128105,51.078232,11691770
2008-12-09,80.133842,81.673042,78.585083,79.053535,49.772095,9786794
2008-12-10,80.258125,81.252388,78.231361,79.216064,49.874428,8563602
2008-12-11,77.915871,79.216064,76.261948,77.036331,48.502048,11173790
2008-12-12,75.219887,79.292542,74.627151,78.585083,49.477161,10859258
2008-12-15,78.881454,79.866158,76.481834,79.130020,49.820232,9255217
2008-12-16,79.455070,83.021034,79.225624,82.600380,52.005199,12091551
2008-12-17,81.682602,83.432121,80.936905,82.065010,51.668121,8987232
2008-12-18,81.998085,82.829826,79.311661,80.305923,50.560581,8398857
2008-12-19,81.472275,81.472275,79.321220,79.847038,50.271671,13701136
2008-12-22,79.608032,79.780113,76.787766,78.384323,49.350750,7409132
2008-12-23,78.728493,79.168259,76.606117,77.055450,48.514095,6667622
2008-12-24,77.007645,77.648186,76.405357,76.978966,48.465950,2526299
2008-12-26,77.370934,78.202675,77.007645,77.753349,48.953506,3243960
2008-12-29,78.126198,78.126198,76.175911,77.676865,48.905342,6341480
2008-12-30,78.231361,79.961761,77.934990,79.875717,50.289738,6040022
2008-12-31,79.827919,81.261948,79.827919,80.458893,50.656910,6974414
2009-01-02,80.200768,83.738052,80.200768,83.527725,52.589043,7905877
2009-01-05,82.619499,83.814529,82.390060,83.001915,52.257988,8698222
2009-01-06,83.279160,86.434036,82.571701,85.305923,53.708618,10093377
2009-01-07,83.967499,84.894836,83.288719,83.929253,52.841858,8844035
2009-01-08,83.948372,84.263863,82.198853,83.346077,52.474670,7564463
2009-01-09,83.221794,83.652008,80.544930,80.975143,50.981934,7782554
2009-01-12,80.850861,82.791588,80.707458,81.940727,51.589882,8444044
2009-01-13,81.739960,82.782028,81.061188,81.586998,51.367165,8009431
2009-01-14,80.497131,81.089867,78.499046,79.531548,50.073055,9905620
2009-01-15,79.933075,81.099426,78.642448,80.420647,50.632813,12274601
2009-01-16,80.889099,81.969406,79.426384,81.185471,51.114361,11762584
2009-01-20,81.032501,81.185471,78.164436,78.374763,49.344738,14434905
2009-01-21,82.495216,87.571701,82.217972,87.399620,55.026794,26050630
2009-01-22,85.879539,86.749519,84.235184,86.108986,54.214203,12918832
2009-01-23,84.512428,86.711281,83.948372,85.554497,53.865082,10725370
2009-01-26,85.822182,88.594643,85.583176,87.571701,55.135124,10293477
2009-01-27,87.734222,87.925430,86.520073,87.629066,55.171249,9121957
2009-01-28,88.623329,90.764816,87.868073,90.650093,57.073250,14023931
2009-01-29,89.464630,90.420647,87.973228,88.441681,55.682861,9658241
2009-01-30,88.173996,89.369026,87.237091,87.619499,55.165226,10059382
2009-02-02,86.615677,87.820267,85.745697,86.931168,54.731850,10383014
2009-02-03,87.065010,89.608032,86.195030,89.369026,56.266716,9272267
2009-02-04,89.617592,90.736137,87.782028,88.747612,55.875458,10658531
2009-02-05,88.078392,89.101341,87.208412,88.346077,55.622677,12157553
2009-02-06,88.441681,92.829826,87.619499,91.912048,58.182617,13656471
2009-02-09,91.711281,92.715103,90.554497,92.562141,58.594124,8541427
2009-02-10,91.376671,92.562141,88.871895,89.168259,56.445732,14164200
2009-02-11,89.369026,91.558319,88.910133,90.975143,57.589520,11260922
2009-02-12,90.258125,91.013382,88.145317,90.889099,57.535049,10373914
2009-02-13,90.621414,90.994263,89.455070,89.713196,56.790672,7052550
2009-02-17,87.695984,88.422562,86.520073,86.682602,54.872234,9313061
2009-02-18,87.160614,88.193115,86.462715,87.485657,55.380600,8883260
2009-02-19,87.055450,88.107079,84.560226,85.019119,53.819225,13203344
2009-02-20,84.177818,85.946465,83.499046,84.885277,53.734501,12971132
2009-02-23,85.372849,85.401527,80.487572,80.659653,51.059555,14131042
2009-02-24,80.908218,83.250481,80.401527,82.600380,52.288105,13509404
2009-02-25,82.217972,83.288719,79.206497,82.122368,51.985508,13228134
2009-02-26,83.030594,86.233269,82.533463,85.057358,53.843426,18224667
2009-02-27,84.244743,89.177818,84.139580,87.982796,55.695293,22291515
2009-03-02,87.160614,87.858505,84.847038,85.133842,53.891846,15932358
2009-03-03,86.195030,86.214149,83.355644,83.910133,53.117203,14376329
2009-03-04,85.057358,87.227531,83.747612,85.554497,54.158104,16099718
2009-03-05,84.254303,86.195030,83.193115,83.632889,52.941677,15616885
2009-03-06,83.623329,84.369026,80.124283,82.036331,51.931046,15884556
2009-03-09,80.975143,82.982796,79.369026,79.808792,50.520950,13756783
2009-03-10,81.367111,83.413002,79.961761,83.413002,52.802498,16646881
2009-03-11,83.661568,85.602295,82.906311,84.722755,53.631607,12367799
2009-03-12,84.694077,86.615677,83.642448,86.424477,54.708843,12373343
2009-03-13,86.424477,86.663483,85.363289,86.386230,54.684658,9531047
2009-03-16,87.619499,88.910133,86.558319,87.208412,55.205082,12336210
2009-03-17,87.103249,88.824089,86.472275,88.824089,56.227871,12018226
2009-03-18,85.525810,88.814529,85.478012,87.906311,55.646893,18780198
2009-03-19,88.757172,89.244743,87.485657,88.585083,56.076561,10354668
2009-03-20,89.063095,90.822182,88.126198,88.441681,55.985798,12754819
2009-03-23,89.579353,94.369026,89.579353,94.369026,59.737942,12977931
2009-03-24,93.393883,95.172081,93.231361,93.977058,59.489819,9776648
2009-03-25,94.139580,95.468452,91.864243,93.642448,59.277969,12569782
2009-03-26,94.139580,94.837479,93.451241,94.435944,59.780300,11960592
2009-03-27,91.768639,91.778206,88.671127,90.009560,56.978302,16469479
2009-03-30,87.954109,90.573616,87.762909,90.363289,57.202209,11468344
2009-03-31,90.783936,94.321220,90.678780,92.629066,58.636482,15223170
2009-04-01,91.902489,93.690247,91.491394,93.317398,59.072243,12774693
2009-04-02,94.789673,97.504784,94.053535,96.386230,61.014881,16965074
2009-04-03,95.344170,98.145317,95.325050,97.724663,61.862156,11467193
2009-04-06,96.462715,97.370934,95.602295,97.093689,61.462708,9225511
2009-04-07,95.764816,96.080307,94.187378,94.407265,59.762154,9171746
2009-04-08,95.076485,97.084129,94.646271,96.739960,61.238800,7620319
2009-04-09,97.523903,97.944550,95.841301,97.227531,61.547451,8382330
2009-04-13,95.869980,97.179733,94.684509,95.554497,60.488365,8155871
2009-04-14,94.722755,95.554497,93.948372,94.904396,60.076851,6565428
2009-04-15,93.910133,94.703636,92.198853,94.502869,59.822662,8539753
2009-04-16,95.353729,97.437859,94.818359,96.969406,61.384064,9685437
2009-04-17,96.730400,97.552582,95.305923,96.816444,61.287209,10684053
2009-04-20,95.879539,96.739960,94.847038,96.013382,60.778847,13100836
2009-04-21,94.082214,97.973228,93.881454,97.810707,61.916615,15927128
2009-04-22,96.720840,99.292542,96.615677,98.040154,62.061859,12677520
2009-04-23,98.135757,98.260040,95.411087,96.959846,61.378010,9874658
2009-04-24,96.720840,97.112808,95.124283,95.678780,60.567032,10624745
2009-04-27,95.229446,97.217972,94.923515,95.554497,60.488365,9007524
2009-04-28,94.990440,98.212234,94.885277,97.456978,61.692684,11621583
2009-04-29,97.495216,100.382408,97.198853,99.464630,62.963585,10233750
2009-04-30,99.952202,101.386230,98.326958,98.671127,62.461266,11144607
2009-05-01,99.216064,100.248566,98.413002,100.009560,63.308533,6520973
2009-05-04,100.630974,102.055450,100.009560,101.520073,64.264755,8696339
2009-05-05,101.338432,102.122368,100.869980,101.195030,64.058952,7060500
2009-05-06,100.602295,100.860420,99.149139,100.019119,63.645306,7877321
2009-05-07,100.047798,100.191208,97.351814,98.078392,62.410351,8913384
2009-05-08,99.024857,99.187378,95.439774,97.026772,61.741154,12107973
2009-05-11,96.644356,99.311661,96.510513,98.374763,62.598927,8632638
2009-05-12,98.451241,99.789673,97.868073,99.369026,63.231640,8327834
2009-05-13,98.355644,98.565964,96.892921,97.762909,62.209595,8579397
2009-05-14,97.246651,98.193115,96.338432,96.606117,61.473503,9879575
2009-05-15,96.462715,98.537285,96.147224,96.912048,61.668171,8752300
2009-05-18,97.514343,100.105164,97.456978,99.980881,63.620975,7771257
2009-05-19,99.741875,101.453156,99.426384,100.869980,64.186714,7404843
2009-05-20,100.869980,101.319313,99.244743,99.474190,63.298538,7408923
2009-05-21,98.537285,98.709366,97.265778,98.298279,62.550259,7752429
2009-05-22,98.154877,98.766731,97.275337,97.409180,61.984520,5853625
2009-05-26,96.864243,100.984703,96.577438,100.401527,63.888638,7542915
2009-05-27,99.751434,100.544930,98.384323,98.403442,62.617188,7447102
2009-05-28,98.795410,100.516251,98.164436,100.086044,63.687855,6409365
2009-05-29,99.875717,101.816444,99.378586,101.606117,64.655159,7187903
2009-06-01,102.237091,103.891014,101.978966,103.604210,65.926598,8080350
2009-06-02,102.782028,104.015297,101.969406,102.131927,64.989723,7369907
2009-06-03,101.845123,101.912048,100.487572,101.806885,64.782936,8041648
2009-06-04,101.500954,102.170174,100.956024,101.653923,64.685562,5720051
2009-06-05,102.609940,103.632889,102.055450,102.523903,65.239197,8017590
2009-06-08,101.950287,103.231361,100.860420,102.762909,65.391258,6656535
2009-06-09,103.393883,104.340347,103.240921,103.384323,65.786659,8980851
2009-06-10,104.397705,104.474190,102.342255,103.585083,65.914436,7926693
2009-06-11,103.967499,105.774376,103.785851,104.588913,66.553192,9554478
2009-06-12,103.632889,104.474190,103.011475,103.451241,65.829269,7584441
2009-06-15,102.896751,104.043976,102.523903,102.887192,65.470345,8961710
2009-06-16,103.699806,104.340347,102.552582,102.600380,65.287842,7563626
2009-06-17,102.734222,103.135757,102.179733,102.294456,65.093185,7705045
2009-06-18,102.227531,102.801147,101.453156,101.653923,64.685562,6492417
2009-06-19,101.634796,101.959846,100.860420,101.233269,64.417885,14182714
2009-06-22,100.554497,101.223709,99.646271,99.923515,63.584476,7630988
2009-06-23,100.143402,100.258125,99.225624,99.847038,63.535767,5389620
2009-06-24,100.755257,101.797325,99.158699,99.569794,63.359371,6689379
2009-06-25,99.139580,102.093689,98.957932,101.395790,64.521286,7218028
2009-06-26,101.816444,101.816444,100.430206,101.032501,64.290146,5363783
2009-06-29,101.328873,101.510513,100.535370,101.175911,64.381401,4897163
2009-06-30,101.042068,101.367111,99.244743,99.827919,63.523609,7858180
2009-07-01,100.382408,101.596558,100.124283,100.229446,63.779129,5792016
2009-07-02,99.235184,99.340347,97.256210,97.256210,61.887135,7349928
2009-07-06,97.103249,97.734222,96.051628,97.179733,61.838486,6822535
2009-07-07,96.883362,97.476097,95.630974,95.783936,60.950310,6993138
2009-07-08,95.879539,96.720840,95.124283,96.252388,61.248398,7720317
2009-07-09,96.673042,98.260040,96.414917,97.590820,62.100098,6436247
2009-07-10,96.529640,97.246651,95.411087,96.395790,61.339676,7809331
2009-07-13,96.826004,99.091782,95.783936,99.063095,63.036945,9931038
2009-07-14,98.871895,99.063095,98.011475,98.709366,62.811863,5662521
2009-07-15,100.143402,102.504784,100.000000,102.504784,65.226997,9099259
2009-07-16,102.141495,106.089867,102.093689,105.774376,67.307564,15687803
2009-07-17,108.422562,110.449333,108.183556,110.344170,70.215439,21117589
2009-07-20,109.493309,111.739960,109.359467,111.319313,70.835945,11173895
2009-07-21,110.774376,111.892921,110.305923,111.892921,71.200935,8683578
2009-07-22,111.070747,112.045891,110.028679,110.487572,70.306679,9218816
2009-07-23,110.000000,112.810707,110.000000,111.912048,71.213120,8850624
2009-07-24,111.548759,112.954109,111.500954,112.466537,71.565971,6549006
2009-07-27,111.806885,112.734222,111.443596,112.456978,71.559898,5302383
2009-07-28,111.500954,112.351814,111.223709,112.122368,71.346985,6048913
2009-07-29,111.242828,112.122368,110.946465,112.103249,71.334808,5335541
2009-07-30,112.810707,114.120461,112.495216,112.676865,71.699814,7116043
2009-07-31,112.390060,113.757172,112.390060,112.743790,71.742378,5574762
2009-08-03,113.652008,114.684509,113.470360,114.646271,72.953033,6389177
2009-08-04,113.929253,114.531548,113.785851,114.340347,72.758362,5223201
2009-08-05,113.307838,113.766731,112.676865,113.260040,72.070915,5256987
2009-08-06,113.107079,113.193115,111.567879,112.217972,71.740868,6279243
2009-08-07,112.915871,114.636711,112.915871,114.082214,72.932693,6028307
2009-08-10,112.973228,113.948372,112.782028,113.479927,72.547623,4164440
2009-08-11,112.839386,113.288719,112.160614,112.609940,71.991455,5067347
2009-08-12,112.428299,114.684509,112.256210,114.043976,72.908241,6579026
2009-08-13,114.034416,114.512428,113.413002,114.321220,73.085472,5741703
2009-08-14,114.043976,114.474190,112.447418,113.355644,72.468178,5017034
2009-08-17,111.558319,112.275337,111.099426,111.720840,71.423058,5595682
2009-08-18,111.673042,112.810707,111.596558,112.456978,71.893684,4483365
2009-08-19,111.242828,113.546844,111.013382,113.355644,72.468178,5060443
2009-08-20,113.231361,114.158699,112.906311,113.718925,72.700401,5064418
2009-08-21,114.388145,114.732315,113.336517,114.627151,73.281059,8688913
2009-08-24,114.646271,115.564056,113.862335,114.072655,72.926567,6656116
2009-08-25,114.005737,114.866158,113.489487,113.604210,72.627098,4866201
2009-08-26,113.422562,114.579353,112.342255,114.216064,73.018265,4723213
2009-08-27,113.508606,114.330788,112.667305,114.177818,72.993797,4557317
2009-08-28,114.818359,114.942642,112.590820,113.021034,72.254280,6522542
2009-08-31,111.950287,112.868073,111.778206,112.858505,72.150360,5689612
2009-09-01,112.495216,113.699806,111.376671,111.558319,71.319145,6593775
2009-09-02,111.223709,112.084129,110.898659,110.984703,70.952431,5417025
2009-09-03,111.424477,111.596558,110.086044,111.214149,71.099113,5163265
2009-09-04,111.453156,112.332695,111.099426,112.294456,71.789757,3610478
2009-09-08,112.753349,112.973228,111.500954,112.007645,71.606392,6064185
2009-09-09,111.883362,112.495216,111.051628,111.625237,71.361938,5489513
2009-09-10,111.845123,112.648186,111.615677,112.495216,71.918121,5114312
2009-09-11,112.619499,114.005737,112.304016,112.858505,72.150360,6164810
2009-09-14,111.854683,113.757172,111.797325,113.652008,72.657639,4977496
2009-09-15,113.556404,114.196938,112.963669,114.101341,72.944916,6836656
2009-09-16,114.244743,116.634796,114.053535,116.462715,74.454536,11753588
2009-09-17,115.812622,117.380501,115.726578,116.520073,74.491188,8778660
2009-09-18,117.065010,117.476097,116.271507,116.739960,74.631775,10392847
2009-09-21,115.707458,116.711281,115.564056,116.223709,74.301712,4722795
2009-09-22,116.720840,116.739960,115.659653,116.261948,74.326164,5820676
2009-09-23,115.927345,117.342255,115.401527,115.506691,73.843338,5792853
2009-09-24,115.382408,116.300194,115.105164,115.621414,73.916679,5676433
2009-09-25,114.980881,116.300194,114.818359,115.755257,74.002258,5426543
2009-09-28,115.219887,116.634796,113.709366,114.082214,72.932693,8628036
2009-09-29,114.110901,114.665390,113.384323,113.585083,72.614853,7059245
2009-09-30,113.938812,114.722755,112.380501,114.349907,73.103806,8089032
2009-10-01,114.139580,114.349907,112.390060,112.715103,72.058678,7392605
2009-10-02,112.237091,114.397705,112.103249,113.785851,72.743202,7930667
2009-10-05,113.671127,114.894836,112.934990,114.483749,73.189392,5934272
2009-10-06,115.095604,116.242828,114.933075,116.013382,74.167290,6965419
2009-10-07,115.793503,117.447418,115.621414,117.380501,75.041283,6142112
2009-10-08,117.131927,117.571701,116.491394,116.912048,74.741783,6796908
2009-10-09,117.045891,120.458893,116.921608,120.391968,76.966507,13726763
2009-10-12,119.923515,121.510513,119.694077,121.453156,77.644913,8086103
2009-10-13,120.669212,121.787766,120.650093,121.434036,77.632668,7930040
2009-10-14,122.093689,122.954109,121.032501,122.705544,78.445587,9984593
2009-10-15,121.950287,122.370934,120.764816,122.351814,78.219421,12452212
2009-10-16,117.734222,118.260040,115.917786,116.290634,74.344536,20100877
2009-10-19,116.405357,117.934990,116.261948,117.648186,75.212387,7859749
2009-10-20,117.934990,118.068832,116.156792,117.418739,75.065712,9184612
2009-10-21,116.806885,118.652008,115.544930,115.554497,73.873886,7500866
2009-10-22,115.439774,117.590820,115.047798,117.294456,74.986275,6304242
2009-10-23,117.543022,117.648186,114.722755,115.066925,73.562210,7111963
2009-10-26,115.305923,117.055450,114.292542,114.827919,73.409424,6839271
2009-10-27,114.894836,116.768639,113.910133,115.344170,73.739464,9879888
2009-10-28,115.172081,116.328873,114.598473,116.156792,74.258957,9184298
2009-10-29,116.778206,117.619499,116.252388,117.466537,75.096268,6599632
2009-10-30,117.237091,117.829826,115.181641,115.305923,73.714973,8066438
2009-11-02,115.458893,116.567879,114.244743,115.258125,73.684448,7373672
2009-11-03,114.273422,115.860420,114.273422,115.831741,74.051163,5969313
2009-11-04,116.118546,117.112808,115.831741,115.956024,74.130600,6645552
2009-11-05,116.749519,118.068832,116.634796,117.686424,75.236839,7010083
2009-11-06,117.122368,118.059273,116.854683,118.059273,75.813965,5208662
2009-11-09,118.470360,120.458893,118.059273,120.458893,77.354912,8121772
2009-11-10,119.789673,121.462715,119.665390,121.328873,77.913551,6740947
2009-11-11,120.984703,121.701721,120.401527,121.596558,78.085464,6831217
2009-11-12,121.042068,122.036331,120.564056,120.707458,77.514519,5591288
2009-11-13,120.850861,122.179733,120.717018,121.443596,77.987267,5208766
2009-11-16,121.577438,122.600380,121.443596,122.571701,78.711678,8182335
2009-11-17,121.826004,122.992355,121.797325,122.973228,78.969505,1074765
2009-11-18,122.418739,122.705544,121.940727,122.514343,78.674850,4152725
2009-11-19,121.682602,122.217972,120.946465,121.931168,78.300331,5552586
2009-11-20,121.577438,122.074570,120.898659,121.376671,77.944283,5600493
2009-11-23,122.084129,123.269600,122.036331,122.562141,78.705536,7325661
2009-11-24,122.275337,122.676865,121.548759,122.304016,78.539780,5038059
2009-11-25,122.256210,122.581261,121.491394,121.682602,78.140724,4150214
2009-11-27,119.110901,121.051628,118.795410,120.172081,77.170700,3471883
2009-11-30,119.617592,121.032501,119.426384,120.793503,77.569801,6592624
2009-12-01,121.692162,122.743790,121.271507,122.313576,78.545921,6881216
2009-12-02,121.720840,122.743790,121.567879,121.615677,78.097763,4809403
2009-12-03,121.988525,122.820267,121.653923,121.940727,78.306496,6024960
2009-12-04,122.753349,123.231361,120.458893,121.653923,78.122337,7393651
2009-12-07,121.300194,121.921608,121.022942,121.453156,77.993362,4335042
2009-12-08,121.386230,121.749519,120.611855,121.223709,77.846031,5597564
2009-12-09,121.128105,122.743790,120.564056,122.743790,78.822205,6351207
2009-12-10,122.495216,123.776291,122.456978,123.652008,79.405426,7403379
2009-12-11,123.336517,124.063095,123.049713,123.977058,79.614151,6900671
2009-12-14,123.948372,124.263863,123.900574,124.216064,79.767647,5440560
2009-12-15,123.766731,124.149139,122.313576,122.839386,78.883583,8224280
2009-12-16,123.078392,123.900574,122.705544,123.049713,79.018639,6665635
2009-12-17,122.370934,122.906311,121.529640,121.797325,78.214401,6181337
2009-12-18,122.342255,122.743790,121.414917,122.284897,78.527473,9525504
2009-12-21,122.179733,123.269600,122.065010,122.992355,78.981781,4992035
2009-12-22,123.613770,124.263863,123.508606,124.216064,79.767647,5790133
2009-12-23,123.996178,124.282982,123.613770,124.282982,79.810577,4317470
2009-12-24,124.177818,124.827919,123.785851,124.827919,80.160538,4461295
2009-12-28,125.229446,126.491394,124.971321,126.491394,81.228767,6067218
2009-12-29,126.462715,126.548759,126.003822,126.051628,80.946365,4376673
2009-12-30,125.458893,126.845123,124.933075,126.739960,81.388420,4044882
2009-12-31,126.586998,127.007645,125.000000,125.143402,80.363136,4417676
2010-01-04,125.411087,127.122368,125.095604,126.625237,81.314720,6438444
2010-01-05,125.889099,126.051628,124.378586,125.095604,80.332474,7156104
2010-01-06,124.933075,125.707458,124.101341,124.282982,79.810577,5863144
2010-01-07,124.158699,124.521988,123.240921,123.852776,79.534340,6109268
2010-01-08,123.393883,125.162521,123.374763,125.095604,80.332474,4390271
2010-01-11,125.296364,125.296364,123.011475,123.785851,79.491364,5993998
2010-01-12,123.355644,125.554497,123.326958,124.770554,80.123726,8453249
2010-01-13,124.655830,125.353729,123.479927,124.502869,79.951820,6752348
2010-01-14,124.808792,126.873802,124.196938,126.491394,81.228767,7438943
2010-01-15,126.223709,127.045891,125.325050,125.984703,80.903397,8885142
2010-01-19,125.841301,128.346085,125.774376,128.240921,82.352264,14556345
2010-01-20,124.722755,125.382408,123.279160,124.521988,79.964081,15896585
2010-01-21,124.732315,124.942642,122.428299,123.326958,79.196663,10050596
2010-01-22,123.011475,123.221794,119.856598,119.980881,77.047951,10552676
2010-01-25,120.774376,121.309753,120.181641,120.573616,77.428566,6002471
2010-01-26,120.382408,122.131927,119.894836,120.219887,77.201431,7463524
2010-01-27,120.286804,121.376671,119.541107,120.774376,77.557487,9120283
2010-01-28,121.443596,121.453156,117.638626,118.307838,75.973579,10064821
2010-01-29,118.852776,119.502869,116.539200,117.007645,75.138618,12103475
2010-02-01,117.810707,119.455070,117.380501,119.187378,76.538361,7576073
2010-02-02,119.302101,120.277245,118.499046,120.009560,77.066338,6171295
2010-02-03,119.655830,120.525810,119.569794,120.133842,77.146156,4369247
2010-02-04,119.684509,119.923515,117.495216,117.590820,75.513107,9546737
2010-02-05,117.629066,118.279160,116.472275,118.087952,75.832367,9013382
2010-02-08,117.734222,117.801147,116.386230,116.520073,75.160172,5981551
